Date,Time,Pick-up Location,Pick-up Latitude,Pick-up Longitude,Drop-off Location,Drop-off Latitude,Drop-off Longitude
2022-06-22,17:48,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2269143842872674,103.90904115227725
2022-10-21,06:32,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.389859498989228,103.78278298874993
2023-12-15,21:28,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3775470827775311,103.99846490969418
2022-01-04,08:48,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3815575679697503,103.72691110670489
2024-04-28,02:48,Chinatown,1.284366,103.843005,Drop-off Location,1.281066077068815,103.85426860869498
2024-05-16,12:07,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.325709385186121,103.85748417719896
2022-05-25,19:47,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3725841796332996,103.93889607500722
2022-05-28,21:50,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2551535435038552,103.61288455605826
2023-02-16,08:42,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.255113293898379,103.8915958485762
2023-07-16,18:45,Chinatown,1.284366,103.843005,Drop-off Location,1.226973655539273,103.64912748968449
2022-04-28,20:11,Chinatown,1.284366,103.843005,Drop-off Location,1.250657611157336,103.80036199900375
2022-10-14,14:35,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3232054679865122,103.94340285456875
2022-06-23,14:45,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2565556135737603,103.96456817727423
2022-11-15,05:44,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3618772271874786,103.93795778586355
2022-03-05,12:23,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3664692696126335,103.85670688336698
2023-10-26,03:29,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2272788124474825,103.71818813705531
2023-05-17,21:40,Chinatown,1.284366,103.843005,Drop-off Location,1.3278197064500041,103.67760744000309
2023-12-08,09:18,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2299405706874027,103.67444758108523
2023-08-15,20:11,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2979960194107583,103.6424673314468
2022-11-08,16:46,Little India,1.306978,103.849222,Drop-off Location,1.2795141564499026,103.66902511753712
2023-07-27,18:58,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3761521639002157,103.71870858881438
2022-06-06,05:11,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3775298227745345,103.65446387300234
2024-05-10,03:23,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2158424051080525,103.74869501809732
2022-03-08,13:33,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3539474343936901,103.93891295691988
2023-04-15,05:09,Sentosa Island,1.249404,103.830321,Drop-off Location,1.237668449346756,103.6026226396408
2023-11-26,11:27,Little India,1.306978,103.849222,Drop-off Location,1.243384011342925,103.80574706429347
2022-04-02,08:03,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.342583306089101,103.78178387522392
2023-12-23,13:09,Chinatown,1.284366,103.843005,Drop-off Location,1.322843208025587,103.69690418618683
2023-10-29,04:09,Orchard Road,1.304834,103.831833,Drop-off Location,1.3427769734397375,103.96465274608325
2024-03-16,21:46,Orchard Road,1.304834,103.831833,Drop-off Location,1.3478783874441544,103.67082773706763
2023-12-27,08:02,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2512960415878598,103.89582954025192
2022-05-05,12:16,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.30382960013356,103.90266162336039
2022-06-08,08:22,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2453659076908812,103.9798959868891
2024-05-28,14:51,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2407947276550932,103.98514960153221
2022-03-09,03:44,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2006822082618203,103.97633538476532
2023-08-14,09:09,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3578003029725259,103.73325720859052
2022-08-19,07:28,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3030041220783555,103.66750139268935
2022-12-22,00:42,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3261736586157855,103.64311115359538
2022-11-08,22:08,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2070218677759692,103.7769971961836
2022-01-16,06:55,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3274883716107884,103.70507583813212
2024-05-12,21:52,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3662035312936374,103.92459002337313
2023-12-26,09:49,Clarke Quay,1.290557,103.846659,Drop-off Location,1.388912204351653,103.65531776260839
2022-04-25,04:22,Sentosa Island,1.249404,103.830321,Drop-off Location,1.245250099954416,103.95605628042945
2021-10-07,04:09,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2965972388244533,103.75374590434916
2023-02-28,16:20,Little India,1.306978,103.849222,Drop-off Location,1.3918910137631146,103.91829488481312
2023-07-30,01:45,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2150707940097492,103.96959725404993
2022-07-10,13:47,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2050389394102095,103.60563617750108
2022-06-18,12:00,Little India,1.306978,103.849222,Drop-off Location,1.2809261426624363,103.98599727443907
2024-04-18,05:28,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3359912968781402,103.79933038741783
2022-01-26,06:18,Little India,1.306978,103.849222,Drop-off Location,1.3736281614832784,103.98057112002168
2023-03-10,23:34,Chinatown,1.284366,103.843005,Drop-off Location,1.2730496752556602,103.62903832905597
2022-06-04,23:46,Little India,1.306978,103.849222,Drop-off Location,1.2573134651709441,103.66527693817305
2023-02-27,15:10,Chinatown,1.284366,103.843005,Drop-off Location,1.2280714118887772,103.8417847321943
2021-10-31,07:17,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2129502116585942,103.69888605627202
2022-05-22,23:57,Chinatown,1.284366,103.843005,Drop-off Location,1.3050261061047923,103.80053156069503
2024-02-07,10:15,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.300677329103306,103.79783588241648
2021-12-01,05:29,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.30678076215987,103.88497916057368
2024-01-21,14:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3033065045286467,103.98923176370921
2023-02-04,22:09,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2949360252566455,103.9903487474423
2022-06-10,23:47,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2336056606761259,103.83908432709168
2023-04-17,15:32,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2158919022899914,103.99482439623256
2022-06-23,03:15,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.323674534637276,103.67585923693915
2021-10-08,06:00,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2163531662313654,103.91074617579997
2023-09-18,12:56,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3734355572698669,103.77137275978639
2024-02-19,15:54,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3065347259683024,103.7619613377485
2022-11-02,12:07,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2403229909141302,103.88494515708074
2023-11-22,07:13,Little India,1.306978,103.849222,Drop-off Location,1.242139364346406,103.84052582606229
2023-10-06,14:26,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2445119863481109,103.98511022035115
2023-01-17,22:27,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3563224219057726,103.63714746907253
2022-10-21,20:02,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3107101572861128,103.84210981458925
2022-05-04,13:58,Orchard Road,1.304834,103.831833,Drop-off Location,1.2769797394591682,103.90826313869792
2024-05-19,02:03,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2271787006202348,103.92387018825204
2024-03-15,07:28,Chinatown,1.284366,103.843005,Drop-off Location,1.2946484579970796,103.85776302041288
2023-01-17,05:48,Orchard Road,1.304834,103.831833,Drop-off Location,1.2811606341842356,103.68026174260054
2022-01-31,13:34,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2532728637117154,103.99170580560029
2024-05-20,03:36,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.332860636384983,103.70569625536773
2023-07-26,20:18,Chinatown,1.284366,103.843005,Drop-off Location,1.2142905410346307,103.70284729847683
2022-10-28,07:45,Sentosa Island,1.249404,103.830321,Drop-off Location,1.366381183666503,103.69208153166754
2022-11-14,04:23,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2138468414305874,103.9219756798344
2022-07-07,11:31,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2959949465770593,103.92734916825955
2022-02-16,07:13,Little India,1.306978,103.849222,Drop-off Location,1.3066194129878301,103.90683748329467
2023-12-26,02:05,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2428679214162055,103.60402129045747
2023-06-15,03:51,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3608699293065993,103.91736775092376
2021-12-03,15:25,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3737058237290656,103.92307590326608
2024-02-05,10:42,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2787066395400646,103.95176126044083
2024-03-17,15:37,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.316339874832704,103.94279473889571
2022-08-03,02:03,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2921510127336042,103.83953411136011
2022-03-06,03:30,Chinatown,1.284366,103.843005,Drop-off Location,1.2988660437717328,103.80945731991748
2022-01-30,13:42,Chinatown,1.284366,103.843005,Drop-off Location,1.2688684614582175,103.73059167257036
2022-11-13,10:56,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3159496099384582,103.83543868396796
2022-09-02,05:29,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2905741831953772,103.73930015352705
2022-05-16,18:50,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.381251525838223,103.8809846528897
2022-05-29,07:24,Little India,1.306978,103.849222,Drop-off Location,1.3204710763109082,103.65936650169431
2022-12-15,09:18,Little India,1.306978,103.849222,Drop-off Location,1.2606194567410016,103.72099279974427
2022-09-25,14:43,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2590835935381868,103.77809385379551
2023-11-17,08:21,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2455868347565369,103.62638584024975
2022-07-10,06:04,Chinatown,1.284366,103.843005,Drop-off Location,1.2615796931511452,103.63882732354665
2024-01-08,02:57,Orchard Road,1.304834,103.831833,Drop-off Location,1.3338709947489913,103.65272476841187
2022-04-20,16:15,Orchard Road,1.304834,103.831833,Drop-off Location,1.310096984855651,103.91308913943988
2022-02-08,19:17,Chinatown,1.284366,103.843005,Drop-off Location,1.3908656953917056,103.9153256124541
2022-10-05,10:21,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.268666555863386,103.95695657793657
2023-08-26,17:36,Little India,1.306978,103.849222,Drop-off Location,1.2350023456562587,103.78388689983747
2023-12-01,15:41,Chinatown,1.284366,103.843005,Drop-off Location,1.3368537255574242,103.78934783970895
2022-09-18,13:41,Sentosa Island,1.249404,103.830321,Drop-off Location,1.2391072170823303,103.70153527549529
2022-11-26,21:11,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.297264540437466,103.79420689374433
2023-02-19,02:44,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3637278251689682,103.72030071414589
2022-06-13,10:09,Chinatown,1.284366,103.843005,Drop-off Location,1.3820157185981565,103.65452277902983
2022-05-02,01:22,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3338344533764113,103.76289960978144
2023-02-25,20:14,Sentosa Island,1.249404,103.830321,Drop-off Location,1.320024273026973,103.72068257944825
2024-05-05,05:21,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3323510536370857,103.92505163035945
2022-09-21,14:10,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3703106525239377,103.80323951966889
2024-03-23,10:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3802094340540139,103.75615477296202
2023-08-01,11:16,Chinatown,1.284366,103.843005,Drop-off Location,1.3056938874731987,103.7935639697624
2023-01-21,11:01,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3981180953337535,103.90974261827063
2024-01-15,22:49,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2516974226205415,103.95630665098412
2022-09-11,05:21,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2474028181352343,103.96375159964191
2022-07-09,11:51,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.227204750642897,103.61428308398219
2022-05-06,21:47,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.281227728954589,103.67152246219676
2022-04-21,08:06,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.380962632120545,103.95744836326433
2022-08-16,08:19,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.37281447141849,103.96277059160396
2023-09-24,05:04,Chinatown,1.284366,103.843005,Drop-off Location,1.3643406367405708,103.80582543169578
2023-03-29,17:56,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2380621062716064,103.92789570083157
2022-05-09,11:42,Chinatown,1.284366,103.843005,Drop-off Location,1.2514589736936779,103.81850004591013
2023-11-09,01:18,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3842081076368729,103.95485936438317
2023-03-22,05:07,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3697349032349604,103.850859710756
2024-06-08,09:34,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2672515170480758,103.88675201034867
2023-11-12,13:04,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.2099022348222317,103.6438755765311
2024-06-20,05:49,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.3623363639880104,103.69065076546033
2024-06-05,11:20,Orchard Road,1.304834,103.831833,Drop-off Location,1.325153046565027,103.64045170775809
2022-03-02,04:20,Chinatown,1.284366,103.843005,Drop-off Location,1.3103192257851646,103.64882032810046
2023-02-07,20:15,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.2484738317645805,103.70759700929322
2022-07-17,07:48,Clarke Quay,1.290557,103.846659,Drop-off Location,1.344185809877204,103.96287738382703
2023-04-11,05:46,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3175507504816242,103.93135843945353
2024-02-22,17:25,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.2284840339085348,103.65576800263788
2023-06-26,15:27,Little India,1.306978,103.849222,Drop-off Location,1.2103552603544854,103.87917910790476
2022-05-05,06:25,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3453216039950642,103.68493239738345
2023-04-20,08:35,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.3480193060616863,103.7787062585395
2023-02-03,19:41,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.2721102140914748,103.88128239018883
2023-03-28,00:02,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2273044089392404,103.70778831448686
2023-10-29,17:31,Orchard Road,1.304834,103.831833,Drop-off Location,1.3345489711735816,103.79041121581743
2023-01-18,01:23,Orchard Road,1.304834,103.831833,Drop-off Location,1.2722939699469047,103.75172386467713
2023-10-30,09:20,Sentosa Island,1.249404,103.830321,Drop-off Location,1.220484850271551,103.78733452742235
2023-04-04,08:58,Little India,1.306978,103.849222,Drop-off Location,1.3721363929253412,103.903836476082
2021-12-26,07:50,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3412347979166233,103.81124533512994
2022-09-25,00:25,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.224266673121793,103.85011165258797
2021-11-02,12:21,Singapore Flyer,1.289332,103.86312,Drop-off Location,1.2192029471727441,103.94956445068563
2023-07-18,00:25,Sentosa Island,1.249404,103.830321,Drop-off Location,1.313632799726787,103.89707686580063
2022-02-10,11:53,Little India,1.306978,103.849222,Drop-off Location,1.211788706407036,103.86544924432403
2023-08-06,02:53,Sentosa Island,1.249404,103.830321,Drop-off Location,1.3716349741854588,103.95517285823165
2023-05-23,15:36,Little India,1.306978,103.849222,Drop-off Location,1.2509611216962093,103.99927385658033
2022-02-11,18:11,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3693127425042364,103.93875292756962
2022-08-27,16:03,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.323418013114316,103.80286613896847
2023-01-25,04:07,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.219424356195867,103.67366038150148
2024-04-10,02:16,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3152521646084434,103.79468018798624
2023-05-09,09:35,Universal Studios Singapore,1.254321,103.823819,Drop-off Location,1.371286102234798,103.62595706649056
2024-05-29,07:31,Gardens by the Bay,1.281568,103.863613,Drop-off Location,1.3807108956214844,103.98638756451594
2023-03-13,18:47,Clarke Quay,1.290557,103.846659,Drop-off Location,1.2773282150548309,103.82247283666113
2022-01-03,13:52,Marina Bay Sands,1.28392,103.86057,Drop-off Location,1.3451573988224064,103.99383753085243
2022-05-18,13:43,Clarke Quay,1.290557,103.846659,Drop-off Location,1.3482882591279433,103.6706185320065
2023-07-30,01:51,Singapore Zoo,1.404348,103.793023,Drop-off Location,1.3904678295376947,103.64410971784996
